/* DATA DESCRIPTION:
Citation:	ACER project members; Sanchez Goñi, Maria Fernanda; Desprat, Stéphanie; Daniau, Anne-Laure; Beaulieu, Michaël; Reille, Maurice (2017): CLAM age model and pollen profile of sediment core Les_Echets_G. PANGAEA, https://doi.org/10.1594/PANGAEA.872831
Related to:	de Beaulieu, Jacques-Louis; Reille, Maurice (1984): A long Upper Pleistocene pollen record from Les Echets, near Lyon, France. Boreas, 13(2), 111-132, https://doi.org/10.1111/j.1502-3885.1984.tb00066.x
	Sanchez Goñi, Maria Fernanda; Desprat, Stéphanie; Daniau, Anne-Laure; Bassinot, Franck C; Polanco-Martínez, Josué M; Harrison, Sandy P; Allen, Judy R M; Anderson, R Scott; Behling, Hermann; Bonnefille, Raymonde; Burjachs, Francesc; Carrión, José S; Cheddadi, Rachid; Clark, James S; Combourieu-Nebout, Nathalie; Courtney-Mustaphi, Colin J; DeBusk, Georg H; Dupont, Lydie M; Finch, Jemma M; Fletcher, William J; Giardini, Marco; González, Catalina; Gosling, William D; Grigg, Laurie D; Grimm, Eric C; Hayashi, Ryoma; Helmens, Karin F; Heusser, Linda E; Hill, Trevor R; Hope, Geoffrey; Huntley, Brian; Igarashi, Yaeko; Irino, Tomohisa; Jacobs, Bonnie Fine; Jiménez-Moreno, Gonzalo; Kawai, Sayuri; Kershaw, A Peter; Kumon, Fujio; Lawson, Ian T; Ledru, Marie-Pierre; Lézine, Anne-Marie; Liew, Ping-Mei; Magri, Donatella; Marchant, Robert; Margari, Vasiliki; Mayle, Francis E; McKenzie, G Merna; Moss, Patrick T; Müller, Stefanie; Müller, Ulrich C; Naughton, Filipa; Newnham, Rewi M; Oba, Tadamichi; Pérez-Obiol, Ramon P; Pini, Roberta; Ravazzi, Cesare; Roucoux, Katherine H; Rucina, Stephen M; Scott, Louis; Takahara, Hikaru; Tzedakis, Polychronis C; Urrego, Dunia H; van Geel, Bas; Valencia, Bryan G; Vandergoes, Marcus J; Vincens, Annie; Whitlock, Cathy L; Willard, Debra A; Yamamoto, Masanobu (2017): The ACER pollen and charcoal database: a global resource to document vegetation and fire response to abrupt climate changes during the last glacial period. Earth System Science Data, 9(2), 679-695, https://doi.org/10.5194/essd-9-679-2017
Project(s):	Abrupt Climate Changes and Environmental Responses (ACER)
Coverage:	LATITUDE: 45.900000 * LONGITUDE: 4.930000
	MINIMUM DEPTH, sediment/rock: 0.0000 m * MAXIMUM DEPTH, sediment/rock: 30.0000 m
Event(s):	Les_Echets_G * LATITUDE: 45.900000 * LONGITUDE: 4.930000 * ELEVATION: 267.0 m
Parameter(s):	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE
	Calendar age, minimum/young [ka BP] (Cal age min) * PI: Sanchez Goñi, Maria Fernanda (https://orcid.org/0000-0001-8238-7488, maria.sanchez-goni@u-bordeaux.fr, http://www.epoc.u-bordeaux.fr/index.php?lang=en&page=fiche_permanents&id=mfsanche) * METHOD/DEVICE: Classical age-modeling approach, CLAM (Blaauw, 2010) (URI: https://doi.org/10.1594/PANGAEA.873023) * COMMENT: CLAM_min95
	Calendar age, maximum/old [ka BP] (Cal age max) * PI: Sanchez Goñi, Maria Fernanda (https://orcid.org/0000-0001-8238-7488, maria.sanchez-goni@u-bordeaux.fr, http://www.epoc.u-bordeaux.fr/index.php?lang=en&page=fiche_permanents&id=mfsanche) * METHOD/DEVICE: Classical age-modeling approach, CLAM (Blaauw, 2010) (URI: https://doi.org/10.1594/PANGAEA.873023) * COMMENT: CLAM_max95
	Calendar age [ka BP] (Cal age) * PI: Sanchez Goñi, Maria Fernanda (https://orcid.org/0000-0001-8238-7488, maria.sanchez-goni@u-bordeaux.fr, http://www.epoc.u-bordeaux.fr/index.php?lang=en&page=fiche_permanents&id=mfsanche) * METHOD/DEVICE: Classical age-modeling approach, CLAM (Blaauw, 2010) (URI: https://doi.org/10.1594/PANGAEA.873023) * COMMENT: CLAM_best
	Accumulation model [a/cm] (Accu model) * PI: Sanchez Goñi, Maria Fernanda (https://orcid.org/0000-0001-8238-7488, maria.sanchez-goni@u-bordeaux.fr, http://www.epoc.u-bordeaux.fr/index.php?lang=en&page=fiche_permanents&id=mfsanche) * METHOD/DEVICE: Classical age-modeling approach, CLAM (Blaauw, 2010) (URI: https://doi.org/10.1594/PANGAEA.873023)
	Type of age model (Age model type) * PI: Sanchez Goñi, Maria Fernanda (https://orcid.org/0000-0001-8238-7488, maria.sanchez-goni@u-bordeaux.fr, http://www.epoc.u-bordeaux.fr/index.php?lang=en&page=fiche_permanents&id=mfsanche)
	Sample ID (Sample ID) * PI: Sanchez Goñi, Maria Fernanda (https://orcid.org/0000-0001-8238-7488, maria.sanchez-goni@u-bordeaux.fr, http://www.epoc.u-bordeaux.fr/index.php?lang=en&page=fiche_permanents&id=mfsanche) * COMMENT: ACER sample ID
	Abies [%] (Abies) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Acer [%] (Ace) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Artemisia [%] (Artemisia) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Betula [%] (Betula) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Carpinus [%] (Car) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Chenopodiaceae [%] (Chenopod) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Corylus [%] (Corylus) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Cyperaceae [%] (Cyperac) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Fagus [%] (Fagus) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Filipendula [%] (Flp) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Fraxinus [%] (Frx) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Helianthemum [%] (Hel) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Hippophae [%] (Hipp) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Isoetes [%] (Isoetes) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Juniperus [%] (Jun) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Picea [%] (Picea) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Pinus [%] (Pinus) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Poaceae [%] (Poac) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Quercus [%] (Quercus) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology * COMMENT: deciduous
	Rumex [%] (Rumex) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Thalictrum [%] (Tha) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
	Ulmus [%] (Ulmus) * PI: Beaulieu, Michaël (https://orcid.org/0000-0002-9948-269X, michael.beaulieu@c-strasbourg.fr) * METHOD/DEVICE: Counting, palynology
License:	Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported (CC-BY-NC-ND-3.0)
Size:	83277 data points
*/
Depth sed [m]	Cal age min [ka BP]	Cal age max [ka BP]	Cal age [ka BP]	Accu model [a/cm]	Age model type	Sample ID	Abies [%]	Ace [%]	Artemisia [%]	Betula [%]	Car [%]	Chenopod [%]	Corylus [%]	Cyperac [%]	Fagus [%]	Flp [%]	Frx [%]	Hel [%]	Hipp [%]	Isoetes [%]	Jun [%]	Picea [%]	Pinus [%]	Poac [%]	Quercus [%]	Rumex [%]	Tha [%]	Ulmus [%]
0.0000						13545	0.0000	0.0000	40.2128	2.3280	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.6736	32.1260	0.0000	0.0000	3.3696	0.0000
0.0100						13546	0.0000	0.0000	40.2305	2.3306	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.6544	32.1117	0.0000	0.0000	3.3566	0.0000
0.0200						13547	0.0000	0.0000	40.2482	2.3332	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.6352	32.0975	0.0000	0.0000	3.3437	0.0000
0.0300						13548	0.0000	0.0000	40.2659	2.3357	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.6160	32.0833	0.0000	0.0000	3.3307	0.0000
0.0400						13549	0.0000	0.0000	40.2836	2.3383	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.5968	32.0690	0.0000	0.0000	3.3178	0.0000
0.0500						13550	0.0000	0.0000	40.3013	2.3409	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.5775	32.0548	0.0000	0.0000	3.3049	0.0000
0.0600						13551	0.0000	0.0000	40.3190	2.3435	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.5583	32.0406	0.0000	0.0000	3.2919	0.0000
0.0700						13552	0.0000	0.0000	40.3367	2.3460	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.5391	32.0263	0.0000	0.0000	3.2790	0.0000
0.0800						13553	0.0000	0.0000	40.3545	2.3486	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.5199	32.0121	0.0000	0.0000	3.2661	0.0000
0.0900						13554	0.0000	0.0000	40.3722	2.3512	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.5007	31.9979	0.0000	0.0000	3.2531	0.0000
0.1000						13555	0.0000	0.0000	40.3899	2.3537	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.4815	31.9836	0.0000	0.0000	3.2402	0.0000
0.1100						13556	0.0000	0.0000	40.4076	2.3563	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.4623	31.9694	0.0000	0.0000	3.2272	0.0000
0.1200						13557	0.0000	0.0000	40.4253	2.3589	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.4431	31.9552	0.0000	0.0000	3.2143	0.0000
0.1300						13558	0.0000	0.0000	40.4430	2.3614	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.4239	31.9409	0.0000	0.0000	3.2014	0.0000
0.1400						13559	0.0000	0.0000	40.4607	2.3640	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.4047	31.9267	0.0000	0.0000	3.1884	0.0000
0.1500						13560	0.0000	0.0000	40.4784	2.3666	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.3855	31.9124	0.0000	0.0000	3.1755	0.0000
0.1600						13561	0.0000	0.0000	40.4961	2.3691	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.3663	31.8982	0.0000	0.0000	3.1625	0.0000
0.1700						13562	0.0000	0.0000	40.5138	2.3717	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.3471	31.8840	0.0000	0.0000	3.1496	0.0000
0.1800						13563	0.0000	0.0000	40.5316	2.3743	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.3279	31.8697	0.0000	0.0000	3.1367	0.0000
0.1900						13564	0.0000	0.0000	40.5493	2.3768	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.3087	31.8555	0.0000	0.0000	3.1237	0.0000
0.2000						13565	0.0000	0.0000	40.5670	2.3794	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.2895	31.8413	0.0000	0.0000	3.1108	0.0000
0.2100						13566	0.0000	0.0000	40.5847	2.3820	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.2703	31.8270	0.0000	0.0000	3.0978	0.0000
0.2200						13567	0.0000	0.0000	40.6024	2.3845	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.2510	31.8128	0.0000	0.0000	3.0849	0.0000
0.2300						13568	0.0000	0.0000	40.6201	2.3871	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.2318	31.7986	0.0000	0.0000	3.0720	0.0000
0.2400						13569	0.0000	0.0000	40.6378	2.3897	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.2126	31.7843	0.0000	0.0000	3.0590	0.0000
0.2500						13570	0.0000	0.0000	40.6555	2.3923	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.1934	31.7701	0.0000	0.0000	3.0461	0.0000
0.2600						13571	0.0000	0.0000	40.6732	2.3948	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.1742	31.7559	0.0000	0.0000	3.0331	0.0000
0.2700						13572	0.0000	0.0000	40.6910	2.3974	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.1550	31.7416	0.0000	0.0000	3.0202	0.0000
0.2800						13573	0.0000	0.0000	40.7087	2.4000	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.1358	31.7274	0.0000	0.0000	3.0073	0.0000
0.2900						13574	0.0000	0.0000	40.7264	2.4025	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.1166	31.7131	0.0000	0.0000	2.9943	0.0000
0.3000						13575	0.0000	0.0000	40.7441	2.4051	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.0974	31.6989	0.0000	0.0000	2.9814	0.0000
0.3100						13576	0.0000	0.0000	40.7618	2.4077	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.0782	31.6847	0.0000	0.0000	2.9684	0.0000
0.3200						13577	0.0000	0.0000	40.7795	2.4102	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.0590	31.6704	0.0000	0.0000	2.9555	0.0000
0.3300						13578	0.0000	0.0000	40.7972	2.4128	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.0398	31.6562	0.0000	0.0000	2.9426	0.0000
0.3400						13579	0.0000	0.0000	40.8149	2.4154	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.0206	31.6420	0.0000	0.0000	2.9296	0.0000
0.3500						13580	0.0000	0.0000	40.8326	2.4179	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	10.0014	31.6277	0.0000	0.0000	2.9167	0.0000
0.3600						13581	0.0000	0.0000	40.8503	2.4205	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	9.9822	31.6135	0.0000	0.0000	2.9038	0.0000
0.3700						13582	0.0000	0.0000	40.8681	2.4231	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	9.9630	31.5993	0.0000	0.0000	2.8908	0.0000
0.3800						13583	0.0000	0.0000	40.8858	2.4256	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	9.9438	31.5850	0.0000	0.0000	2.8779	0.0000
0.3900						13584	0.0000	0.0000	40.9035	2.4282	0.0000	0.0000	0.0000	3.4409	0.0000	0.0000	0.0000	1.3978	0.0000	0.0000	0.0000	0.0000	9.9245	31.5708	0.0000	0.0000	2.8649	0.0000
