/* DATA DESCRIPTION:
Citation:	Sirocko, Frank; Knapp, Hannes; Dreher, Frank; Förster, Michael W; Albert, Johannes; Brunck, Heiko; Veres, Daniel; Dietrich, Stephan; Zech, Michael; Hambach, Ulrich; Röhner, Marieke; Rudert, Saskia; Schwiebus, Klaus; Adams, Christel; Sigl, Petra (2016): Pollen-stack of combined sediment record ELSA. PANGAEA, https://doi.org/10.1594/PANGAEA.868670, 
	In supplement to: Sirocko, F et al. (2016): The ELSA-Vegetation-Stack: Reconstruction of Landscape Evolution Zones (LEZ) from laminated Eifel maar sediments of the last 60,000years. Global and Planetary Change, 142, 108-135, https://doi.org/10.1016/j.gloplacha.2016.03.005
Related to:	Brunck, Heiko; Sirocko, Frank; Albert, Johannes (2016): The ELSA-Flood-Stack: A reconstruction from the laminated sediments of Eifel maar structures during the last 60000 years. Global and Planetary Change, 142, 136-146, https://doi.org/10.1016/j.gloplacha.2015.12.003
	Förster, Michael W; Sirocko, Frank (2016): The ELSA tephra stack: Volcanic activity in the Eifel during the last 500,000 years. Global and Planetary Change, 142, 100-107, https://doi.org/10.1016/j.gloplacha.2015.07.012
	Sirocko, Frank (2016): The ELSA - Stacks (Eifel-Laminated-Sediment-Archive): An introduction. Global and Planetary Change, 142, 96-99, https://doi.org/10.1016/j.gloplacha.2016.03.011
Other version:	The ELSA Stacks - Online Resouce University of Mainz, Germany (URI: https://elsa-project.de/)
Coverage:	MEDIAN LATITUDE: 50.207350 * MEDIAN LONGITUDE: 6.693310 * SOUTH-BOUND LATITUDE: 50.120300 * WEST-BOUND LONGITUDE: 6.506990 * NORTH-BOUND LATITUDE: 50.294400 * EAST-BOUND LONGITUDE: 6.879630
	MINIMUM ELEVATION: 425.0 m * MAXIMUM ELEVATION: 565.0 m
Event(s):	ELSA_DE3 (DE3) * LATITUDE: 50.294400 * LONGITUDE: 6.506990 * ELEVATION: 565.0 m * Recovery: 87 m * LOCATION: Dehner Maar, Eifel, Germany * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: Gauß-Krüger coordinate system: 2536122/5573145
	ELSA_HM1 (HM1) * LATITUDE: 50.120300 * LONGITUDE: 6.879630 * ELEVATION: 425.0 m * Recovery: 10 m * LOCATION: Holzmaar, Eifel, Germany * METHOD/DEVICE: Piston corer, UWITEC (PCUWI) * COMMENT: Gauß-Krüger coordinate system: 2562900/5554030
Parameter(s):	Event label (Event) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Age [ka b2k] (Age) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Abies [%] (Abies) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Picea [%] (Picea) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Pinus [%] (Pinus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Betula [%] (Betula) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Alnus [%] (Alnus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Corylus [%] (Corylus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Carpinus [%] (Car) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Quercus [%] (Quercus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Tilia [%] (Tilia) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Ulmus [%] (Ulmus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Fraxinus [%] (Frx) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Fagus [%] (Fagus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Poaceae [%] (Poac) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Ericaceae [%] (Ericac) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Artemisia [%] (Artemisia) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Cerealia [%] (Cerealia) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Ranunculaceae [%] (Ranae) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Juniperus [%] (Jun) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Populus [%] (Populus) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
	Salix [%] (Salix) * PI: Sirocko, Frank (sirocko@uni-mainz.de)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	14826 data points
*/
Event	Age [ka b2k]	Abies [%]	Picea [%]	Pinus [%]	Betula [%]	Alnus [%]	Corylus [%]	Car [%]	Quercus [%]	Tilia [%]	Ulmus [%]	Frx [%]	Fagus [%]	Poac [%]	Ericac [%]	Artemisia [%]	Cerealia [%]	Ranae [%]	Jun [%]	Populus [%]	Salix [%]
ELSA_HM1	0.018	0.00	2.54	6.78	6.78	10.17	2.54	7.63	2.54	0.00	0.85	0.00	11.86	17.80	0.85	6.78	13.56	6.78	0.00	0.00	0.85
ELSA_HM1	0.054	0.00	10.43	6.09	5.22	2.61	2.61	5.22	7.83	0.00	0.00	0.00	20.00	19.13	0.00	0.87	13.91	3.48	0.00	0.00	0.00
ELSA_HM1	0.090	0.00	15.28	4.86	4.86	3.47	2.08	0.69	8.33	0.00	0.00	0.69	20.14	17.36	0.00	2.08	12.50	4.17	0.00	0.00	1.39
ELSA_HM1	0.126	0.00	4.90	8.82	6.86	0.00	2.94	3.92	12.75	0.00	0.00	0.98	15.69	16.67	0.98	1.96	20.59	0.00	0.00	0.00	1.96
ELSA_HM1	0.162	0.00	4.08	7.14	4.08	0.00	2.04	9.18	8.16	0.00	0.00	0.00	15.31	16.33	0.00	1.02	26.53	0.00	0.00	0.00	0.00
ELSA_HM1	0.198	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ELSA_HM1	0.234	1.30	3.90	3.90	6.49	0.00	5.19	2.60	6.49	0.00	0.00	1.30	11.69	22.08	1.30	1.30	18.18	10.39	0.00	0.00	1.30
ELSA_HM1	0.270	0.00	0.00	3.23	12.90	6.45	0.00	3.23	3.23	0.00	0.00	0.00	16.13	29.03	0.00	0.00	9.68	9.68	0.00	0.00	0.00
ELSA_HM1	0.306	0.00	0.00	4.35	1.74	1.74	2.61	1.74	14.78	0.00	0.87	0.00	21.74	19.13	0.00	0.00	24.35	3.48	0.00	0.00	0.00
ELSA_HM1	0.342	0.00	0.00	7.32	2.44	2.44	2.44	1.22	10.98	0.00	0.00	0.00	23.17	29.27	2.44	0.00	17.07	0.00	0.00	0.00	0.00
ELSA_HM1	0.378	0.00	0.00	1.92	1.92	5.77	0.96	2.88	5.77	0.00	0.00	0.96	29.81	26.92	2.88	0.96	14.42	0.96	0.00	0.00	0.96
ELSA_HM1	0.413	1.01	0.00	3.03	2.02	0.00	0.00	0.00	15.15	0.00	0.00	0.00	28.28	28.28	0.00	1.01	9.09	8.08	1.01	0.00	0.00
ELSA_HM1	0.449	0.00	0.00	2.04	6.12	8.16	0.00	2.04	10.20	0.00	0.00	0.00	18.37	30.61	4.08	0.00	12.24	2.04	0.00	0.00	0.00
ELSA_HM1	0.485	0.00	0.00	3.42	9.40	5.13	0.85	2.56	10.26	0.00	0.00	0.00	24.79	18.80	4.27	1.71	12.82	0.85	0.85	0.00	0.85
ELSA_HM1	0.521	0.00	0.87	1.74	5.22	1.74	2.61	0.87	17.39	0.00	0.00	1.74	26.96	26.09	0.00	1.74	11.30	0.00	0.00	0.00	0.00
ELSA_HM1	0.557	0.00	0.00	0.99	6.93	6.93	0.99	2.97	12.87	0.00	0.00	0.00	28.71	10.89	0.00	0.99	17.82	6.93	0.00	0.00	0.00
ELSA_HM1	0.593	0.00	0.00	0.00	7.08	1.77	4.42	1.77	18.58	0.00	0.00	0.00	26.55	16.81	0.00	0.00	15.04	5.31	0.00	0.00	0.88
ELSA_HM1	0.629	0.00	0.91	0.00	11.82	3.64	3.64	8.18	10.00	0.00	0.00	0.91	30.00	18.18	0.00	0.00	5.45	5.45	0.00	0.00	0.00
ELSA_HM1	0.671	0.00	0.00	0.00	14.41	4.50	3.60	7.21	9.91	0.00	0.90	0.00	25.23	17.12	0.00	0.00	11.71	2.70	0.00	0.00	0.00
ELSA_HM1	0.736	0.00	0.00	2.80	4.67	12.15	5.61	1.87	9.35	0.00	0.00	0.00	33.64	13.08	0.93	1.87	12.15	0.00	0.00	0.00	0.00
ELSA_HM1	0.801	0.00	0.00	1.75	8.77	5.26	5.26	7.02	19.30	0.00	0.00	0.00	24.56	24.56	0.00	0.00	1.75	1.75	0.00	0.00	0.00
ELSA_HM1	0.837	0.00	0.00	0.77	7.69	41.54	6.15	5.38	10.77	0.00	0.00	0.00	10.00	10.77	1.54	0.00	3.08	0.00	0.00	0.00	0.77
ELSA_HM1	0.866	0.00	0.00	0.00	8.45	4.23	12.68	0.00	11.27	0.00	0.00	0.00	33.80	21.13	4.23	0.00	4.23	0.00	0.00	0.00	0.00
ELSA_HM1	0.898	0.00	0.00	0.00	9.52	3.57	5.95	4.76	5.95	0.00	0.00	0.00	40.48	23.81	0.00	0.00	4.76	0.00	0.00	1.19	0.00
ELSA_HM1	0.967	0.00	0.00	0.00	3.92	43.14	16.67	6.86	7.84	0.00	0.00	0.00	4.90	11.76	0.00	0.00	0.98	0.00	0.00	0.00	1.96
